label	msg
talk.politics.mideast	 At issue was not a trial behind closed doors, but arrest, trial and imprisonment in complete secrecy. This was appraently attempted in the case of Vanunu and failed. It has happened before, and there is reason to believe it still goes on. 
talk.politics.mideast	 The American people didn't have any problem with it too (Clinton). Actually I think that it does not make any difference as long as they have the qualifications to become leaders. BTW in my political view I hope (and should be the Arab hope too) that Binyamin Netanyahu will not be ellected as prime minister of Israel. 
talk.politics.mideast	 If anyone gets the New York Times, the Edit page has a transcript of a VHS from Hams describing their methods of torture and execution. I will post it later on. 
talk.politics.mideast	 Could you please tell me what was the ethnic composition of Israel right after it was formed. 
talk.politics.mideast	 Source: "Men Are Like That" by Leonard Ramsden Hartill. The Bobbs-Merrill Company, Indianapolis (1926). (305 pages). (Memoirs of an Armenian officer who participated in the genocide of 2.5 million Muslim people) 
talk.politics.mideast	 The Armenians were deeply anti-semitic as well. In the May 10, 1936 edition of 'Hairenik Weekly' the vice-mayor of Bucharest, Rumania is quoted as saying: 
talk.politics.mideast	 this (or any) discussion, it doesn't help to bring up elements I never addressed, *nor commented on in any way*. I made no comment on who is "right" or who is "wrong", only that civilians ARE being used as cover and that, having been placed "in between" the Israelis and the guerillas, they *will* be injured as both parties continue their fight. 
talk.politics.mideast	 What is the point in throwing out one-sided viewpoints (which means: ignoring that the "other side's" perspective and experience HAS ANY LEGITIMACY) while assuming that "your side" possesses no faults and bears no responbility for ANY of the negative impacts of a particular event? Isn't the former onesided? Isn't the latter naive? If you feel that my opinion is wrong then please tell me how. "Strategic withdrawal" under the cover of a snide remark seems to be the favored tactic on this net but doesn't accomplish anything. 
talk.politics.mideast	 From: Center for Policy Research <cpr Subject: From Israeli press. Madness. 
talk.politics.mideast	 From: Center for Policy Research <cpr Subject: From Israeli press: Nazi methods. 
talk.politics.mideast	 From: Center for Policy Research <cpr Subject: From Israeli press. TORTURE. 
talk.politics.mideast	 I don't know anything about this particular case, but *other* governments have been known to follow events on the Usenet. For example after Tienanmien Square in Beijing the Chinese government began monitoring cyberspace. As the former Director of PeaceNet, I am aware of many incidents of local, state, national and international authorities monitoring Usenet and other conferences such as those on the Institute for Global Communications. But what's the big deal? You shouldn't advocate illegal acts in this medium in any case. If you are concerned about being monitored, you should use encyrption software (available in IGC's "micro" conference). I know for a fact that human rights activists in the Balkan-Mideast area use encryption software to send out their reports to international organizations. Such message *can* be decoded however by large computers consuming much CPU time, which probably the Turkish government doesn't have access to. 
talk.politics.mideast	 From: Center for Policy Research <cpr Subject: From Israeli press. Short notes. 
talk.politics.mideast	 This is the standard method for claiming non-combatant status, even for the commanders of combat. 
talk.politics.mideast	 What did you have to go and bring THAT up for? Now they're going to say that Israel is stealing the RAIN, too.... 
talk.politics.mideast	 Sam Zbib's posting is so confused and nonsensical as not to warrant a reasoned response. We're getting used to this, too. 
talk.politics.mideast	 The comparison of the Palestinian situation with the Holocaust is insulting and completely false. Any person making such a rude and false comparison is either ignorant of the Holocaust, or also ignorant of the situation in the mideast, or is an anti-semite. 
talk.politics.mideast	 As someone who reads Israeli newpapaers every day, I can state with absolute certainty, that anybody who relies on western media to get a picture of what is happening in Israel is not getting an accurate picture. There is tremendous bias in those stories that do get reported. And the stories that NEVER get mentioned create a completely false picture of the mideast. 
talk.politics.mideast	 How many of you readers know anything about Jews living in the Arab countries? How many of you know if Jews still live in these countries? How many of you know what the circumstances of Arabic Jews leaving their homelands were? Just curious. 
talk.politics.mideast	 He-he. The great humanist speaks. One has to read Mr. Salah's posters, in which he decribes Jews as "sons of pigs and monkeys", keeps promising the "final battle" between Muslims and Jews (in which the stons and the trees will "cry for the Muslims to come and kill the Jews hiding behind them"), makes jokes about Jews dying from heart attacks etc, to realize his objective stance on the matters involved. 
talk.politics.mideast	 Mr. Salah, why are you such a homicidal racist? Do you feel this same hatred towards Christans, or is it only Jews? Are you from a family of racists? Did you learn this racism in your home? Or are you a self-made bigot? How does one become such a racist? I wonder what you think your racism will accomplish. Are you under the impression that your racism will help bring peace in the mid- east? I would like to know your thoughts on this. 
talk.politics.mideast	 the last arab country was syria. but not all of them migrated due to the jewish state economical and securital dilemma! 
talk.politics.mideast	 Are you trying to say that there were no massacres in Deir Yassin or in Sabra and Shatila? If so then let me tell you some good jokes: 
talk.politics.mideast	 From _Myths and Facts_, by Leonard J. Davis, Near East Research Inc., 1989: 
talk.politics.mideast	 Source: "Men Are Like That" by Leonard Ramsden Hartill. The Bobbs-Merrill Company, Indianapolis (1926). (305 pages). (Memoirs of an Armenian officer who participated in the genocide of 2.5 million Muslim people) 
talk.politics.mideast	 The scenario and genocide staged by the Armenians 78 years ago in x-Soviet Armenia is being reenacted again - this time in Azerbaijan. 
talk.politics.mideast	 concentration camps, the Nazi Armenians in Germany formed the first Armenian battalion to fight alongside the Nazis. In 1943, this battalion had grown into eight battalions of 20,000-strong under the command of Dro (the butcher) who is the architect of the cold-blooded genocide of 2.5 million Turks and Kurds between 1914-1920. An Armenian National Council was formed by the notorious Dashnak Party leaders in Berlin, which was recognized by the Nazis. Encouraged by this, the Armenians summarily formed a provisional government that endorsed and espoused fully the principles of the Nazis and declared themselves as the members of the Aryan super race and full participants to Hitler's policy of extermination of the Jews. 
talk.politics.mideast	 Nobody ever exposed your crimes like that before? What was your personal role in the murder of Orhan Gunduz and Kemal Arikan, again? How many more Muslims will be slaughtered by 'SDPA.ORG' as publicly declared and filed with legal authorities? Please spell it out for us. 
talk.politics.mideast	 Just to address this one point, what about the two Katyusha rocket attacks made within Lebanon, for which Fatah claimed responsibility. I didn't realize that one can use Katyushas while onr is disarmed. Also, Page 8 of today's New York Times, Faisal Saleh, a high ranking Fatah official, and his 9 month old son were gunned down in Beirut by members of Abu Nidal. There have been 46 assasination attempts in 1993 alone in the fued between these two factions, resulting in 11 deaths. 
talk.politics.mideast	 Don't worry, Danny, every blatantly violent and abusive posting made by Hamzah is immediately forwarded to the operator of the system in which he has an account. I'd imagine they have quite a file started on this fruitcake--and have already indicated that they have rules governing racist and threatening use of their resources. I'd imagine he'll be out of our hair in a short while. 
talk.politics.mideast	 I think the Israeli press might be a tad bit biased in reporting the events. I doubt the Propaganda machine of Goering reported accurately on what was happening in Germany. It is interesting that you are basing the truth on Israeli propaganda. 
talk.politics.mideast	 Arab leaders are now following by Islamic rules? (Or is it only applicable in cases like this?) :- 
talk.politics.mideast	 If you consider Israeli reporting of events in Israel to be propoganda, then consider the Washington Post's handling of American events to be propoganda too. What makes the Israeli press inherently biased in your opinion? I wouldn't compare it to Nazi propoganda either. Unless you want to provide some evidence of Israeli inaccuracies or parallels to Nazism, I suggest you keep your mouth shut. I'm sick and tired of all you anti-semites comparing Israel to the Nazis (and yes, in my opinion, if you compare Israel to the Nazis you are an anti-semite because you know damn well it isn't true and you are just trying to discredit Israel). 
talk.politics.mideast	 Since one is also unlikely to get "the truth" from either Arab or Palestinian news outlets, where do we go to "understand", to learn? Is one form of propoganda more reliable than another? The only way to determine that is to try and get beyond the writer's "political agenda", whether it is "on" or "against" our *side*. 
talk.politics.mideast	 Not this time, Enis. Furthermore, a new generation has risen - equipped with a deep sense of commitment, politically mature and conscious, who determinedly pursue the Turkish Cause, through all necessary means, ranging from the political and diplomatic to the armed struggle. In other words, what we have is a demand from the fascist government of x-Soviet Armenia to redress the wrongs that were done against our people. 
talk.politics.mideast	 Well, your Armenian grandparents were fascist. As early as 1934, K. S. Papazian asserted in 'Patriotism Perverted' that the Armenians 
talk.politics.mideast	 Are you related to 'Arromdian' of ASALA/SDPA/ARF Terrorism and Revisionism Triangle? 
talk.politics.mideast	 Danny Rubenstein, an Israeli journalist, will be speaking tonight (Wednesday, 7:30 pm) on the messy subject of politics in Israel. He is speaking at Hillel on the U.C. Berkeley campus. The talk is sponsored by the Berkeley Israel Action Committee (IAC). 
talk.politics.mideast	 Danny Rubenstein, an Israeli journalist, will be speaking tonight (Wednesday, 7:30 pm) on the messy subject of politics in Israel. He is speaking at Hillel on the U.C. Berkeley campus. 
talk.politics.mideast	 According to the 1990 Harvard Alumni Directory, Mr. O'Keefe failed to graduate. You may decide for yourselves if he was indeed educated anywhere. 
talk.politics.mideast	 Are you people sure his posts are being forwarded to his system operator??? Who is forwarding them??? 
talk.politics.mideast	 There are many neutral human rights organizations which always report on the situation in the O.T. But, as most people used to see on TV, the Israelis do not allow them to go deep there in the O.T. The Israelis used to arrest and sometimes to kill some of these neutral reporters. So, this is another kind of terrorism committed by the Jews in Palestine. They do not allow fair and neutral coverage of the situation in Palestine. 
talk.politics.mideast	 As usual, when Salah is not totally racist, she manages to get virtually all the facts wrong. 
talk.politics.mideast	 Would it be asking too much for you to DOCUMENT these allegations of "Israel used to arrest and kill neutral reporters"? I think you confuse Israel with other nations of that geographical region to which the notion of a free, unmonitored by the government, press corps would be a joke. 
talk.politics.mideast	 Anas, of course ! The YAHUD needed blood for the matza. After all, Passover *was* last month :-) 
talk.politics.mideast	 The Israelis used to arrest and sometimes to kill some of these neutral reporters. 
talk.politics.mideast	 What gives Isreal the right to keep Jeruseleum? It is the home of the muslim a s well as jewish religion, among others. Heck, nobody ever mentions what Yitza k Shamir did forty or fifty years ago which is terrorize westerners much in the way Abdul Nidal does today. Seems Isrealis are nowhere above Arabs, so theref ore they have a right to Jerusaleum as much as Isreal does. 
talk.politics.mideast	 After reading the first paragraph, a quick scan confirmed my first impression: this is a bunch of revisionist and anti-semitic hogwash. 
talk.politics.mideast	 Actually, I'm still trying to understand the self-justifying rationale behind the recent murder of Ian Feinberg (?) in Gaza. 
talk.politics.mideast	 First of all I never said the Holocaust. I said before the Holocaust. I'm not ignorant of the Holocaust and know more about Nazi Germany than most people (maybe including you). What I resent is ignorant statements that call people names when they disagree with your position. Opposing the atrocities commited by the Israeli governement hardly qualifies as anti-semitism. If you think name calling is a valid form of argument in intellectual circles, you need to get out more often. I don't think the suffering of some Jews during WWII justifies the crimes commited by the Israeli government. Any attempt to call Civil liberterians like myself anti-semetic is not appreciated. 
talk.politics.mideast	 First let me correct myself in that it was Goerbels and not Goering (Airforce) who ran the Nazi propaganda machine. I agree that Arab news sources are also inherently biased. But I believe the statement I was reacting to was that since the american accounts of events are not fully like the Israeli accounts, the Americans are biased. I just thought that the Israelis had more motivation for bias. The UN has tried many times to condemn Israel for its gross violation of human rights. However the US has vetoed most such attempts. It is interesting to note that the U.S. is often the only country opposing such condemnation (well the U.S. and Israel). It is also interesting to note that that means other western countries realize these human rights violations. So maybe there are human rights violations going on after all. 
talk.politics.mideast	 I have just started reading the articles in this news group. There seems to be an attempt by some members to quiet other members with scare tactics. I believe one posting said that all postings by one person are being forwarded to his server who keeps a file on him in hope that "Appropriate action might be taken".' "I don't know where you guys are from but in America such attempts to curtail someones first amendment rights are not appreciated. Here, we let everyone speak their mind regardless of how we feel about it. Take your fascistic repressive ideals back to where you came from. 
talk.politics.mideast	 I have read that there will be some concrete proposals concerning creation of a "palestinian police force" during the talk's next stage. Does anyone knows of the details of this idea? How does it "fit" with the differing conceptions listed above? 
talk.politics.mideast	 Sorry, I misread your remark about young men and women. (Though I am now unsure what that sentence does mean.) 
talk.politics.mideast	 Yes, victims exist. There are a staggering number of victims in the world and more each day. I think on balance, intervention would create more victims, including American ones. Since the first responsibility of the US government is to protect Americans, I think they serve that role best by staying away from Bosnia and other regional conflicts. 
talk.politics.mideast	 Jews killed Germans in WWII -- Germans killed Jews in WWII, BUT there was quite a difference in these two statements, regardless of what Nazi revisionists say! 
talk.politics.mideast	 If "ownership" were rightly based on "worthiness" there wouldn't be any owners. What is your point? 
talk.politics.mideast	 Yes. As long as the goverment over there can force some authority and prevent terrorists attack against Israel. 
talk.politics.mideast	 Jake, I'm really disappointed in you. It took you a whole paragraph to see that it was "bunch of revisionist and anti-semitic hogwash". :-) 
talk.politics.mideast	 I have read -just today- two articles dripping of hate and offence to a great deal of people. I could find as much matching hatred in your articles as I have found in some of the self-righteous "Kill-in-the-name of God" people. 
talk.politics.mideast	 It would be nice if, as you rightly point out the inherent value of freedom of speech, discussion would also deal with the all-to- frequent ritualized abuses and distortions of that freedom that do occur. There are situations where a few extremely vocal, and usually radical, people **do** drive people away, effectively stifle all other ("opposing") views and generally "take over". *Clearly*, the purpose behind such actions is *to deprive* others of *their* freedom of speech through overt and covert coercion and domination of the "media form" in question. While "freedom" of speech is to be valued, this is not. How would you suggest that this sort of reoccuring problem be alleviated? More particularly, how can this be controlled within the structure of these newsgroups? 
talk.politics.mideast	 Great interview with Benjamin Netanyahu on CNN - Larry King Live (4/15/93) This guy is knows what he is talking about. He is truely charismatic, articulate, intelligent, and demonstrates real leadership qualities. 
talk.politics.mideast	 Right now, I'm just going to address this point. When the Jewish National Fund bought most of its land, It didn't buy it from the Palestinians themselves, because, for the most part, they were tenant farmers (fallahin), living on land owned by wealthy Arabs in Syria and Lebanon. The JNF offered a premium deal, so the owners took advantage of it. It's called commerce. The owners, however, made no provisions for those who had worked for them, basically shafting them by selling the land right out from under them. They are to blame, not the Jews. 
talk.politics.mideast	 Hey Serdar: Man without a brain, yare such a LOSER!!! 
talk.politics.mideast	 You are brain damaged. That hate of++0B1FATransfer cancelledf yours courses through your sick body like poison. It's just a matter of time. Your fate is sealed. 
talk.politics.mideast	 Uh Oh! The first sign of an argument without merit--the stating of one's "qualifications" in an area. If you know something about Nazi Germany, show it. If you don't, shut up. Simple as that. 
talk.politics.mideast	 Note the clause "more forcibly", above. My point is that they have made a few pro-forma, perfunctory remarks, and sent in a few C-130's and so forth, but it's clearly not something they're losing much sleep over. They're just going through the motions, while Moslems are being "ethnically cleansed" out of what used to be Yugoslavia. The US has been speaking out far more loudly than the Moslem nations in the UN and other world forums. 
talk.politics.mideast	 Hey tough guy, freedom necessitates responsibility, and no freedom is absolute. BTW, to anyone who defends Arafat, read on: 
talk.politics.mideast	 And why are we in Somalia? When right across the Gulf of Aden are some of the wealthiest Arab nations on the planet? Why does the US always become the point man for this stuff? I don't mind us helping out; but what invariably happens is that everybody expects us to do most of the work and take most of the risks, even when these events are occuring in other people's back yards, and they have the resources to deal with them quite well, thank you. I mean, it's not like either Serbia, or Somalia represent some overwhelming military force that their neighbors can't handle. Nor are the logistics a big deal -- it's a lot bigger logistical challenge to get troops and supplies from New York to Somalia, than from Saudi Arabia; harder to go from Texas to Serbia, than Turkey or Austria to Serbia. 
talk.politics.mideast	 All humans suffered emotionally, some Jews and many others suffered physically. It is sad that people like you are so blinded by emotions that they can't see the facts. Thanks for calling me names, it only assures me of what kind of ignorant people I am dealing with. I included your letter since I thought it demonstrated my point more than anything I could write. 
talk.politics.mideast	 protection under Freedom of speach laws would be useless. It is speach that some find questionable that must be protected, be it religiously blasphemous or inherently racist. It is only through civilized discourse and not scare tactics that one can enlighten those that one perceives to be ignorant. That is the idea behind freedom of expression. What you find offensive might be perceived as truth by some and what they might find offensive might be your belief. It is only through free exchange of ideas (and insults as the case seems to be with this channel) that one can change another's erring ways.That is why Jefferson said that here we are not afraid to "tolerate error so long as reason is left to combat it". 
talk.politics.mideast	 From article <93111.225707PP3903A@auvm.american.edu, by Paul H. Pimentel <PP3903A@auvm.american.edu: What gives Isreal the right to keep Jeruseleum? It is the home of the muslim a s well as jewish religion, among others. Heck, nobody ever mentions what Yitza k Shamir did forty or fifty years ago which is terrorize westerners much in the way Abdul Nidal does today. Seems Isrealis are nowhere above Arabs, so theref ore they have a right to Jerusaleum as much as Isreal does. 
talk.politics.mideast	 From: Center for Policy Research <cpr Subject: Gaza and separation from Israel 
talk.politics.mideast	 From: Center for Policy Research <cpr Subject: conf:mideast.levant 
talk.politics.mideast	 From: Center for Policy Research <cpr Subject: Assistance to Palest.people 
talk.politics.mideast	 Many of you ask me whether I approve of severe human rights violations by Arab States becuse I focus on Israeli human rights violations. 
talk.politics.mideast	 From: Center for Policy Research <cpr Subject: Desertification of the Negev 
talk.politics.mideast	 From: Center for Policy Research <cpr Subject: Zionism - racism 
talk.politics.mideast	 From: Center for Policy Research <cpr Subject: Poem by Erich Fried 
talk.politics.mideast	 And we all know what an unbiased source the NYT is when it comes to things concerning Israel. 
talk.politics.mideast	 Bring me one case where Israeli Soldiers deliberately killed a "neutral reporter". This is another one of your wet dreams. 
talk.politics.mideast	 This is nonsense. I lived in the Negev for many years and I can say for sure that no Beduins were "moved" or harmed in any way. On the contrary, their standard of living has climbed sharply; many of them now live in rather nice, permanent houses, and own cars. There are quite a few Beduin students in the Ben-Gurion university. There are good, friendly relations between them and the rest of the population. 
talk.politics.mideast	 Accounts of Anti-Armenian Human Right Violations in Azerbaijan #012 Prelude to Current Events in Nagorno-Karabakh 
talk.politics.mideast	 To my fellow Columbian, I must ask, why do you say that I engage in fantasies? Arafat is a terrorist, who happens to have a lot of pull among Palestinians. Can we ignore the two facts? I doubt it. 
talk.politics.mideast	 Freedom of speech does not mean that others are compelled to give one the means to speak publicly. Some systems have regulations prohibiting the dissemination of racist and bigoted messages from accounts they issue. 
talk.politics.mideast	 Hey cheesedicks, stop sending messages to a guy who's not going to read them. And who cares anyway? 
talk.politics.mideast	 isn't this the same person who wrote the book, and was censured in canada a few years back? 
talk.politics.mideast	 Like it or not, Edward, Anwar has a very good, valid point. Obviously, in presenting it, he (quite legitimately and deliberately) takes a point of view to an extreme which might not have been what you intended, but that is one of the best ways to demonstrate a "slippery slope" type of argument, which I believe was his aim. 
talk.politics.mideast	 Based on the same reasons? You mean you were opposed to US intervention in Somalia because since Somalia is a European country instead of the third world, the desire to help Somalia is racist? I don't think this "same reason" applies to Somalia at all. 
talk.politics.mideast	 The Greeks did try to invade Cyprus just before the Turkish intervention: They failed. Just for your info. 
talk.politics.mideast	 The latest Israeli "proposal", first proposed in February of 1992, contains the following assumptions concerning the nature of any "interim status" refering to the WB and Gaza, the Palestinians, implemented by negotiations. It states that: Israel will remain the existing source of authority until "final status" is agreed upon; Israel will negiotiate the delegation of power to the organs of the Interim Self-Government Arrangements (ISGA); The ISGA will apply to the "Palestinian inhabitants of the territories" under Israeli military administration. The arrangements will not have a territorial application, nor will they apply to the Israeli population of the territories or to the Palestinian inhabitants of Jerusalem; Residual powers not delegated under the ISGA will be reserved by Israel; Israelis will continue to live and settle in the territoriesd; Israel alone will have responsibility for security in all its aspects- external, internal- and for the maintenance of public order; The organs of the ISGA will be of an administrative-functional nature; The exercise of powers under the ISGA will be subject to cooperation and coordination with Israel. Israel will negotiate delegation of powers and responsibilities in the areas of administration, justice, personnel, agriculture, education, business, tourism, labor and social welfare, local police, local transportation and communications, municipal affairs and religious affairs. 
talk.politics.mideast	 What gives the US the right to keep New York? It is the home of the United Nations as well as being home to a myriad of ethnic groups. 
talk.politics.mideast	 It's all my fault." 'I am in violation of one of my own rules: "Avoid FollowingUp to a Barf posting." 
talk.politics.mideast	 Accounts of Anti-Armenian Human Right Violations in Azerbaijan #014 Prelude to Current Events in Nagorno-Karabakh 
talk.politics.mideast	 If you did not see with your 'eyes' freedom of religion you must ne at least blind ! fredom of press of Turkish 2 weeks ago I read the interview of a Turkish journalist in a GReek magazine, he said nothing about being forbiden to have Turkish press in Greece ! minority, ethnic cleansing of all Turks in Greece, Give as a brake. You call athnic cleansing of apopulation when it doubles? freedom of right to have property without government intervention, What do you mean by that ? Anyway in Greece, as in every country if you want some property you 'inform' the goverment . fredom of right to vote to choose your community leaders, Well well well. When Turkish in Area of Komotini elect 1 out of 3 represenatives of this area to GReek parliament, if not freedom what is it? 3 out of 3 ? Maybe there are only Turks living there .... how Greek Government encourages people to destroy religious places, houses, farms, schools for Turkish minority then forcing them to go to turkey without anything with them. I cannot deny that actions of fanatics from both sides were reported. A minority of Greek idiots indeed attack religious places, which were protected by the Greek police. Photographs of Greek policemen preventing Turks from this non brain minority were all over Greek press. Before I conclude my writing, let me point out how Greeks are treated in Turkey. We do not consider them Greek minority, instead we consider a part of our society. There is no difference among people in Turkey. We do not state that Greek minority go to Turkish universities, get free insurance, food, and health insurance because these are basic human needs and they are a part of turkish community. All big businesses belong to Greeks in Turkey and we are proud to have them.unlike the Greece which tries to destroy Turkish minority, We encourage all minorities in Turkey to be a part of Turkish society. 
talk.politics.mideast	 Andy Beyer has claimed that the Israeli Press is a bit biased. But the fact is that there are events shaping the politics of the mideast that people who do not read the Israeli press simply know nothing about. Many of these events are not even mentioned here. I read the Israeli press to learn of important events about which you know nothing, because of your total reliance on western media for your information on Israel. Since I read both American media and Israeli media, I can say with absolute certainty that anybody who reliesx exclusively on the American press for knowledge about Israel does not have a true picture of what is going on. 
talk.politics.mideast	 Anas Omran has claimed that, "the Israelis used to arrest, and sometime to kill some of these neutral reporters." The assertion by Anas Omran is, of course, a total fabrication. If there is an once of truth iin it, I'm sure Anas Omran can document such a sad and despicable event. Otherwise we may assume that it is another piece of anti-Israel bullshit posted by someone whose family does not know how to teach their children to tell the truth. If Omran would care to retract this 'error' I would be glad to retract the accusation that he is a liar. If he can document such a claim, I would again be glad to apologize for calling him a liar. Failing to do either of these would certainly show what a liar he is. 
talk.politics.mideast	 I think he is trying to mislead people. In cases where race information is sought, it is completely voluntary (the census possibly excepted). 
talk.politics.mideast	 Please list the names of some of those neutral reporters that were killed in the "O.T.". It is also interesting to note that at the outbreak of the intifada, palestinian parties quickly began orchestrating their demonstrations for the benefit of the media. Having spoken to a Danish reporter who covered the initfada, I know of at least one case where he found out that a "mass demonstration" on the outskirts of Gaza was setup for himself and his colleagues. When I asked whether the footage shot was sent he replied affirmatively, "after all, it did happen." When this became the case, the IDF began closing sensitive trouble spots to reporters. 
talk.politics.mideast	 I thought the implication was that the prince destroyed one fourth of the remaining Persian troops on the second round, and then 1/11 of those remaining on the third round. This would mean 
talk.politics.mideast	 Why retract your accusation that he's a liar? If Omran retracts his "verbal diarrohea" doesn't that only prove the liar he *really* is? A retraction would be pointless! Giving this guy the opportunity to "save face" after uttering such bullshit would just encourage him to do it again! I must say that your style is very impressive, Mark. Keep it up! 
talk.politics.mideast	 Someone else said something similar. I will not comment on the value or lack of value of Elias's "proposal". I just want to say that it is very distressing that at least two people here are profoundly ignorant of Nazi racial doctrine. They were NOT like Elias's idea, they were more like the opposite. 
talk.politics.mideast	 It was announced on NPR 4/17/93 10:00 am EDT, that Turkish President Ozal died of a heart attack in Ankara. 
talk.politics.mideast	 When you're willing to actually support something you say with fact or argument rather than covering up your own inadequacies with feigned offense, let me know. Otherwise, back to your own league, son. 
talk.politics.mideast	 As opposed to Israel's many ways of death. Using bombers and artillery against Lebanese towns and villages. Using fire arms and lethal variants of tear gas and *rubber coated* bullets against stone throwers. Using tanks and anti-tank missiles against homes after a 5 minute evacuation warning. Using Shin Bit's "reasonable" physical pressure in interrogation. And more. Not counting of course past practices such as the bombardment of Beirut in 1982, the bombing of the Egyptian school of Bahr-El-Bakar and the Abu-Za'bal factory in 1978, the downing of the Libyan airliner full of Egyptian passengers near the same time. Overseeing the Maronite massacre in Sabra and Shatilla. That is of course besides numerous massacres by Irgun and other gangs during the British mandate period. 
talk.politics.mideast	 Pardon me Tim, but I do not see how it can be possible for the IDF to fail to detect the presence of those responsible for planting the bomb which killed the three IDF troops and then later know the exact number and whereabouts of all of them. Several villages were shelled. How could the IDF possibly have known that there were guerrillas in each of the targetted villages? You see, it was an arbitrary act of "retaliation". 
talk.politics.mideast	 While you brought up the separate question of Israel's unjustified policies and practices, I am still unclear about your reaction to the practices and polocies reflected in the article above. 
talk.politics.mideast	 The donations are tax deductible like any donations to a non-profit organization. I've donated money to a group restoring streetcars and it was tax deductible. Why don't you contribute to a group helping the homeless if you so concerned? 
talk.politics.mideast	 May I suggest you chech out the _Palestinian National Covenant (1964)_. It may not use the exact words as quoted above but I'm sure many will agree that the same message is being issued. Later on when I get back home I will try to find the precise section(s) but you can do the research for now (I hope). I also realize that Yasser Arafat renounced the _Covenant_ *to the Western media only* but he has yet to inform the PNC officially and enequivocally of his exact intentions on this issue. Therefore, as far as we are concerned the _Covenant_ still stands as the "Bible" (so to speak) of the mainstream Palestinian National movement! 
talk.politics.mideast	 It is nonsense, Danny, if you can refute it with proof. If you are citing your experience then you should have been there in the 1940's (the article is comparing the condition then with that now). 
talk.politics.mideast	 Those who forward offensive posts to the sysadmin aren't curtailing anyones' freedom of speech. The neo-nazi movement has a right to make speeches, say anything they want. They do not have a right to have these speeches published by the N.Y. Times. That depends on the Times analysis of the economic and to somewhat extent newsworthy value of those speeches. Likewise to the sysadmin of this fellows system. If he feels his resources are being used in a manner that is not in his best interests, or are perhaps embarassing to his organization, he will act just as the New York Times does, not to be a conduit for these ideas. The poster is after all free-loading off of someone else's pocket book when he posts. He who controls the purse strings has the right to make the decision how he wants those funds spent or not spent. 
talk.politics.mideast	 ac = In <9304202017@zuma.UUCP sera@zuma.UUCP (Serdar Argic) pl = linden@positive.Eng.Sun.COM (Peter van der Linden) 
talk.politics.mideast	 I've heard many Turks say this and it surpises me that they don't read about it.Remember the Treaty of Sevres-as a consequence of being in the Axis powers in WWI.The Turks UNDER INTERNATIONAL LAW were supposed to look after their minorities ie. Greeks,Armenians,Kurds(I must say Turk-Kurd relations are improving slightly with time) and not pose a threat to Turkey's neighbours. The Turks blatantly rejected this treaty(the Germans grudgingly accepted Versailles which was a million times worse for the health and pride of the German people).The Greeks who had an army there,were there with BRITISH and FRENCH backing to enforce Sevres. In possibly the first example of appeasement the Young Turk government managed screwed the Treaty of Laussane out of the weak allies,this was after the Greek forces were were destroyed at Smyrna.When this occurred incidently, FRENCH warships were in the harbour and many Greeks trying escape swam to the FRENCH warships and climbed aboard only to get their arms cut off by the FRENCH as they clawed they're way up the sides of the ships. Libertae,egalitae,fraternatae. 
talk.politics.mideast	 The fact that Israel is already discussing with some Palestinians what the composition of the armed Palestinian Police Force in the territories will be during the transition phase indicates some real solid concessions and liberal thinking on the part of the Israeli side. 
talk.politics.mideast	 Celebrating in joy the cold-blooded genocide of 2.5 million Muslim people by your criminal grandparents between 1914 and 1920? Did you think that you could cover up the genocide perpetrated by your fascist grandparents against my grandparents in 1914? You've never heard of 'April 23rd'? 
talk.politics.mideast	 Still living in an alternate universe? Numerous articles in major newspapers (London Times) and periodicals (Newsweek) during the war, had suggested the existence of a significant collaboration between Armenians and the Nazis. Arthur Derounian deserves credit for being the first person to deal with this issue extensively. Derounian's motives were twofold: his deeply held democratic convictions gave him a sense of duty and he felt obliged to shed light on this yet another dark chapter of Armenian history. Concurrently, Derounian embarked on what one would call 'crisis control' or face-saving. In order to forestall any potential attacks on the larger Armenian community in the United States, he marginalized collaboration as deplorable but insignificant.[1] 
talk.politics.mideast	 bayoneted and axed to death 3000 Muslims in areas surrounding Erzincan. These barbars threw their victims into pits, most likely dug according to their sinister plans to extinguish Muslims, in groups of 80. My adjutant counted and unearthed 200 such pits. This is an act against our world of civilization." 
talk.politics.mideast	 A neutral organization would report on the situation in Israel, where the elderly and children are the victims of stabbings by Hamas "activists." A neutral organization might also report that Israeli arabs have full civil rights. 
talk.politics.mideast	 If a landlord sells an apartment building "vacant" to another landlord and fails to notify his tenants, they just might find themselves out on the street all of a sudden. The seller may be a scoundrel and a crook but this doesn't make the buyer a "thief", as Israelis are so often called here on tpm. 
talk.politics.mideast	 I do (did) contribute to the ARF mortgage fund but when interest rates plumetted, I just paid it off. 
talk.politics.mideast	 Hate to be simple minded about this Tim, but I think its really very simple. He was a dirty Jew. And the only good Jew, in some peoples mind, is a dead Jew. Thats what 40 years of propaganda that fails to discriminate between Jew and Zionist will do. Thats what 20 years of statements like the ones I've appended will do to someones mind. They make people sick. They drag down political discourse to the point where killing your opponent is an honorable way to resolve a dispute. 
